Replicate,Harvest,Fauna Treatment,"Litter type (B, E, NL)",Soil depth (cm),Fraction,bulk density (g/cm3),volume (cm3),fraction %,g of soil in total section,Delta 13C,% Carbon,mgC/g soil,Carbon f value,litter derived C (mg/ g soil),g C in the soil in total section  ,mg litter-derived C in total section,Delta 15 N,% Nitrogen,mgN/g soil,Nitrogen f value,litter derived N (mg/ g soil),g N in the soil in total section  ,mg litter-derived N in total section,13C atom%,15 atom%
R4,H1,NF,E,0-2,LF,0.701758354,628.3185307,4.462516466,19.67647469,-5.78947,27.39035313,12.22299019,0.005938377,0.07258472,5.3894559,32.00461913,141.017,1.365339613,0.60928505,0.013802375,0.008409581,0.268650703,3.70801767,1.09930826,0.417742492
R1,H1,F,B,5-Feb,LF,0.922677204,942.4777961,2.735983694,23.7921902,-17.657785,25.30540549,6.923517679,,,,,-0.615047,1.189390457,0.325415289,,,,,1.086327907,0.366078817
R1,H1,NF,B,5-Feb,LF,0.922677204,942.4777961,2.735983694,23.7921902,-17.657785,25.30540549,6.923517679,,,,,0.102,1.189390457,0.325415289,,,,,1.086327907,0.366340512
R1,H1,F,E,5-Feb,LF,0.922677204,942.4777961,2.735983694,23.7921902,-15.051,25.30540549,6.923517679,0.001223488,0.00847084,6.020710205,7.366265861,44.187,1.189390457,0.325415289,0.004345783,0.001414184,0.28298204,1.229778563,1.089179235,0.38242723
R1,H1,NF,E,5-Feb,LF,0.922677204,942.4777961,2.735983694,23.7921902,-14.2174,25.30540549,6.923517679,0.001614736,0.011179652,6.020710205,9.721856837,85.9006,1.189390457,0.325415289,0.008323013,0.002708436,0.28298204,2.355263328,1.090091,0.397643837
R2,H1,F,B,5-Feb,LF,0.922677204,942.4777961,2.735983694,23.7921902,-17.657785,25.30540549,6.923517679,,,,,-0.686623,1.189390457,0.325415289,,,,,1.086327907,0.366052694
R2,H1,NF,B,5-Feb,LF,0.922677204,942.4777961,2.735983694,23.7921902,-17.657785,25.30540549,6.923517679,,,,,-0.438811,1.189390457,0.325415289,,,,,1.086327907,0.366143137
R2,H1,F,E,5-Feb,LF,0.922677204,942.4777961,2.735983694,23.7921902,-15.728,25.30540549,6.923517679,0.00090574,0.006270904,6.020710205,5.453195935,81.6305,1.189390457,0.325415289,0.007984677,0.002598336,0.28298204,2.259520204,1.088438741,0.396086371
R2,H1,NF,E,5-Feb,LF,0.922677204,942.4777961,2.735983694,23.7921902,-11.19,25.30540549,6.923517679,0.003035638,0.021017296,6.020710205,18.27669863,122.499,1.189390457,0.325415289,0.011925129,0.003880619,0.28298204,3.37459735,1.093402133,0.410990653
R3,H1,F,B,5-Feb,LF,0.922677204,942.4777961,2.735983694,23.7921902,-17.657785,25.30540549,6.923517679,,,,,-1.01577,1.189390457,0.325415289,,,,,1.086327907,0.365932568
R3,H1,NF,B,5-Feb,LF,0.922677204,942.4777961,2.735983694,23.7921902,-17.657785,25.30540549,6.923517679,,,,,-1.24038,1.189390457,0.325415289,,,,,1.086327907,0.365850593
R3,H1,F,E,5-Feb,LF,0.922677204,942.4777961,2.735983694,23.7921902,-14.0798,25.30540549,6.923517679,0.001679318,0.011626789,6.020710205,10.11068759,80.3714,1.189390457,0.325415289,0.007894221,0.0025689,0.28298204,2.23392263,1.090241501,0.39562712
R3,H1,NF,E,5-Feb,LF,0.922677204,942.4777961,2.735983694,23.7921902,-15.2614,25.30540549,6.923517679,0.001124737,0.007787138,6.020710205,6.771716507,74.6783,1.189390457,0.325415289,0.007363639,0.002396241,0.28298204,2.083777609,1.088949103,0.393550537
R4,H1,F,B,5-Feb,LF,0.922677204,942.4777961,2.735983694,23.7921902,-17.657785,25.30540549,6.923517679,,,,,-0.485852,1.189390457,0.325415289,,,,,1.086327907,0.366125968
R4,H1,NF,B,5-Feb,LF,0.922677204,942.4777961,2.735983694,23.7921902,-17.657785,25.30540549,6.923517679,,,,,-0.351,1.189390457,0.325415289,,,,,1.086327907,0.366175184
R4,H1,F,E,5-Feb,LF,0.922677204,942.4777961,2.735983694,23.7921902,5.198,25.30540549,6.923517679,0.010727304,0.07427068,6.020710205,64.58598955,208.797,1.189390457,0.325415289,0.020300619,0.006606132,0.28298204,5.744710511,1.111322199,0.442447916
R4,H1,NF,E,5-Feb,LF,0.922677204,942.4777961,2.735983694,23.7921902,-13.4107,25.30540549,6.923517679,0.001993358,0.013801053,6.020710205,12.00143366,81.704,1.189390457,0.325415289,0.007959511,0.002590146,0.28298204,2.252398525,1.090973327,0.396113179
R1 ,H1,F,B,0-2,POM,0.701758354,628.3185307,10.14132866,44.71593511,-16.3530325,6.369623675,6.459644715,,,,,0.29121,0.397458875,0.403076108,,,,,1.087755079,0.366409566
R1,H1,NF,B,0-2,POM,0.701758354,628.3185307,10.14132866,44.71593511,-16.3530325,6.369623675,6.459644715,,,,,-0.313635,0.397458875,0.403076108,,,,,1.087755079,0.366188821
R1,H1,F,E,0-2,POM,0.701758354,628.3185307,10.14132866,44.71593511,-6.43878,6.369623675,6.459644715,0.00465608,0.030076625,2.848236789,13.26161925,100.46,0.397458875,0.403076108,0.009717192,0.003916768,0.177727453,1.727011825,1.098598199,0.402953832
R1,H1,NF,E,0-2,POM,0.701758354,628.3185307,10.14132866,44.71593511,-3.071,6.369623675,6.459644715,0.006237708,0.040293376,2.848236789,17.76646882,145.011,0.397458875,0.403076108,0.014096852,0.005682104,0.177727453,2.505397519,1.102280966,0.419198622
R2,H1,F,B,0-2,POM,0.701758354,628.3185307,10.14132866,44.71593511,-16.3530325,6.369623675,6.459644715,,,,,-0.411449,0.397458875,0.403076108,,,,,1.087755079,0.366153123
R2 ,H1,NF,B,0-2,POM,0.701758354,628.3185307,10.14132866,44.71593511,-16.3530325,6.369623675,6.459644715,,,,,0.284123,0.397458875,0.403076108,,,,,1.087755079,0.36640698
R2,H1,F,E,0-2,POM,0.701758354,628.3185307,10.14132866,44.71593511,3.13169,6.369623675,6.459644715,0.009150708,0.059110325,2.848236789,26.06338411,75.4445,0.397458875,0.403076108,0.007358146,0.002965893,0.177727453,1.307744576,1.109063073,0.393830017
R2,H1,NF,E,0-2,POM,0.701758354,628.3185307,10.14132866,44.71593511,0.542454,6.369623675,6.459644715,0.007934712,0.051255423,2.848236789,22.59993974,128.107,0.397458875,0.403076108,0.012399856,0.004998086,0.177727453,2.203794898,1.10623208,0.41303548
R3,H1,F,B,0-2,POM,0.701758354,628.3185307,10.14132866,44.71593511,-16.3530325,6.369623675,6.459644715,,,,,-0.281048,0.397458875,0.403076108,,,,,1.087755079,0.366200714
R3 ,H1,NF,B,0-2,POM,0.701758354,628.3185307,10.14132866,44.71593511,-16.3530325,6.369623675,6.459644715,,,,,0.369047,0.397458875,0.403076108,,,,,1.087755079,0.366437974
R3,H1,F,E,0-2,POM,0.701758354,628.3185307,10.14132866,44.71593511,-0.897,6.369623675,6.459644715,0.007258694,0.046888587,2.848236789,20.67448032,95.612,0.397458875,0.403076108,0.009301894,0.003749371,0.177727453,1.653201909,1.104658154,0.401185768
R3,H1,NF,E,0-2,POM,0.701758354,628.3185307,10.14132866,44.71593511,1.05659,6.369623675,6.459644715,0.008176169,0.052815145,2.848236789,23.28766439,102.847,0.397458875,0.403076108,0.009941275,0.00400709,0.177727453,1.766837485,1.106794234,0.403824346
R4,H1,F,B,0-2,POM,0.701758354,628.3185307,10.14132866,44.71593511,-16.3530325,6.369623675,6.459644715,,,,,0.392779,0.397458875,0.403076108,,,,,1.087755079,0.366446635
R4,H1,NF,B,0-2,POM,0.701758354,628.3185307,10.14132866,44.71593511,-16.3530325,6.369623675,6.459644715,,,,,-0.169752,0.397458875,0.403076108,,,,,1.087755079,0.366241333
R4,H1,F,E,0-2,POM,0.701758354,628.3185307,10.14132866,44.71593511,0.0825002,6.369623675,6.459644715,0.007718702,0.049860072,2.848236789,21.98469092,114.876,0.397458875,0.403076108,0.011105919,0.00447653,0.177727453,1.973826624,1.105729163,0.408210969
R4,H1,NF,E,0-2,POM,0.701758354,628.3185307,10.14132866,44.71593511,-4.81803,6.369623675,6.459644715,0.005417241,0.034993454,2.848236789,15.42958597,91.0536,0.397458875,0.403076108,0.008849016,0.003566827,0.177727453,1.572713048,1.100370572,0.399523265
R1,H1,F,B,5-Feb,POM,0.922677204,942.4777961,9.108413466,79.20701651,-15.7605525,5.476315756,4.988054818,,,,,0.517505,0.334417229,0.30460104,,,,,1.088403135,0.366492155
R1,H1,NF,B,5-Feb,POM,0.922677204,942.4777961,9.108413466,79.20701651,-15.7605525,5.476315756,4.988054818,,,,,1.10798,0.334417229,0.30460104,,,,,1.088403135,0.366707654
R1,H1,F,E,5-Feb,POM,0.922677204,942.4777961,9.108413466,79.20701651,-11.8985,5.476315756,4.988054818,0.00181426,0.009049628,4.337626326,7.869581836,28.6022,0.334417229,0.30460104,0.002724505,0.000829887,0.26488191,0.721672095,1.092627251,0.376740894
R1,H1,NF,E,5-Feb,POM,0.922677204,942.4777961,9.108413466,79.20701651,-14.221,5.476315756,4.988054818,0.000723229,0.003607506,4.337626326,3.137097279,32.334,0.334417229,0.30460104,0.003029419,0.000922764,0.26488191,0.802438417,1.090087062,0.378102554
R2,H1,F,B,5-Feb,POM,0.922677204,942.4777961,9.108413466,79.20701651,-15.7605525,5.476315756,4.988054818,,,,,1.99326,0.334417229,0.30460104,,,,,1.088403135,0.367030744
R2,H1,NF,B,5-Feb,POM,0.922677204,942.4777961,9.108413466,79.20701651,-15.7605525,5.476315756,4.988054818,,,,,0.316204,0.334417229,0.30460104,,,,,1.088403135,0.366418688
R2,H1,F,E,5-Feb,POM,0.922677204,942.4777961,9.108413466,79.20701651,-10.9502,5.476315756,4.988054818,0.002259739,0.011271701,4.337626326,9.801902657,37.1642,0.334417229,0.30460104,0.003412432,0.00103943,0.26488191,0.903891612,1.093664398,0.379864942
R2,H1,NF,E,5-Feb,POM,0.922677204,942.4777961,9.108413466,79.20701651,-9.84248,5.476315756,4.988054818,0.002780108,0.01386733,4.337626326,12.05906855,50.9599,0.334417229,0.30460104,0.004912865,0.001496464,0.26488191,1.301329015,1.094875874,0.384898217
R3,H1,F,B,5-Feb,POM,0.922677204,942.4777961,9.108413466,79.20701651,-15.7605525,5.476315756,4.988054818,,,,,0.385981,0.334417229,0.30460104,,,,,1.088403135,0.366444154
R3,H1,NF,B,5-Feb,POM,0.922677204,942.4777961,9.108413466,79.20701651,-15.7605525,5.476315756,4.988054818,,,,,1.17934,0.334417229,0.30460104,,,,,1.088403135,0.366733698
R3,H1,F,E,5-Feb,POM,0.922677204,942.4777961,9.108413466,79.20701651,-13.4594,5.476315756,4.988054818,0.001081003,0.0053921,4.337626326,4.688985434,35.4747,0.334417229,0.30460104,0.003403924,0.001036839,0.26488191,0.90163793,1.090920062,0.379248504
R3,H1,NF,E,5-Feb,POM,0.922677204,942.4777961,9.108413466,79.20701651,-8.61288,5.476315756,4.988054818,0.003357732,0.01674855,4.337626326,14.56458546,33.8119,0.334417229,0.30460104,0.003165898,0.000964336,0.26488191,0.838589134,1.096220611,0.3786418
R4,H1,F,B,5-Feb,POM,0.922677204,942.4777961,9.108413466,79.20701651,-15.7605525,5.476315756,4.988054818,,,,,1.32577,0.334417229,0.30460104,,,,,1.088403135,0.366787139
R4,H1,NF,B,5-Feb,POM,0.922677204,942.4777961,9.108413466,79.20701651,-15.7605525,5.476315756,4.988054818,,,,,-0.219338,0.334417229,0.30460104,,,,,1.088403135,0.366223236
R4,H1,F,E,5-Feb,POM,0.922677204,942.4777961,9.108413466,79.20701651,-11.5503,5.476315756,4.988054818,0.001977832,0.009865536,4.337626326,8.579097928,49.3977,0.334417229,0.30460104,0.004663839,0.00142061,0.26488191,1.235366482,1.093008077,0.384328283
R4,H1,NF,E,5-Feb,POM,0.922677204,942.4777961,9.108413466,79.20701651,-8.83009,5.476315756,4.988054818,0.003255694,0.01623958,4.337626326,14.12198353,27.0712,0.334417229,0.30460104,0.002647274,0.000806363,0.26488191,0.701215093,1.095983065,0.376182252
R1,H1,F,B,0-2,SILT,0.701758354,628.3185307,70.627523,311.4163676,-15.28498,2.685042328,18.96378888,,,,,1.71143,0.228915529,1.616773681,,,,,1.088923312,0.366927888
R1,H1,NF,B,0-2,SILT,0.701758354,628.3185307,70.627523,311.4163676,-15.28498,2.685042328,18.96378888,,,,,2.09391,0.228915529,1.616773681,,,,,1.088923312,0.367067477
R1,H1,F,E,0-2,SILT,0.701758354,628.3185307,70.627523,311.4163676,4.31001,2.685042328,18.96378888,0.009207112,0.174601729,8.361661289,76.9867524,72.0032,0.228915529,1.616773681,0.006819816,0.0110261,0.712880426,4.861713643,1.11035136,0.392574753
R1,H1,NF,E,0-2,SILT,0.701758354,628.3185307,70.627523,311.4163676,5.05161,2.685042328,18.96378888,0.009555568,0.181209777,8.361661289,79.9004245,193.016,0.228915529,1.616773681,0.018524244,0.029949511,0.712880426,13.20557123,1.111162152,0.436696926
R2,H1,F,B,0-2,SILT,0.701758354,628.3185307,70.627523,311.4163676,-15.28498,2.685042328,18.96378888,,,,,1.83162,0.228915529,1.616773681,,,,,1.088923312,0.366971752
R2,H1,NF,B,0-2,SILT,0.701758354,628.3185307,70.627523,311.4163676,-15.28498,2.685042328,18.96378888,,,,,2.34139,0.228915529,1.616773681,,,,,1.088923312,0.367157796
R2,H1,F,E,0-2,SILT,0.701758354,628.3185307,70.627523,311.4163676,11.2857,2.685042328,18.96378888,0.012484785,0.236758818,8.361661289,104.3935395,84.1816,0.228915529,1.616773681,0.007989816,0.012917724,0.712880426,5.695783304,1.117977366,0.397016859
R2,H1,NF,E,0-2,SILT,0.701758354,628.3185307,70.627523,311.4163676,2.11643,2.685042328,18.96378888,0.008176413,0.155055771,8.361661289,68.36839637,136.68,0.228915529,1.616773681,0.013034537,0.021073896,0.712880426,9.292066109,1.107953038,0.416161262
R3,H1,F,B,0-2,SILT,0.701758354,628.3185307,70.627523,311.4163676,-15.28498,2.685042328,18.96378888,,,,,1.93688,0.228915529,1.616773681,,,,,1.088923312,0.367010168
R3,H1,NF,B,0-2,SILT,0.701758354,628.3185307,70.627523,311.4163676,-15.28498,2.685042328,18.96378888,,,,,1.92952,0.228915529,1.616773681,,,,,1.088923312,0.367007482
R3,H1,F,E,0-2,SILT,0.701758354,628.3185307,70.627523,311.4163676,6.684,2.685042328,18.96378888,0.01032258,0.195755236,8.361661289,86.31392125,99.741,0.228915529,1.616773681,0.009489315,0.015342074,0.712880426,6.764746792,1.112946799,0.402691617
R3,H1,NF,E,0-2,SILT,0.701758354,628.3185307,70.627523,311.4163676,0.726109,2.685042328,18.96378888,0.007523142,0.142667275,8.361661289,62.90596446,119.458,0.228915529,1.616773681,0.011403037,0.018436129,0.712880426,8.129001521,1.106432888,0.409881788
R4,H1,F,B,0-2,SILT,0.701758354,628.3185307,70.627523,311.4163676,-15.28498,2.685042328,18.96378888,,,,,2.83045,0.228915529,1.616773681,,,,,1.088923312,0.367336281
R4,H1,NF,B,0-2,SILT,0.701758354,628.3185307,70.627523,311.4163676,-15.28498,2.685042328,18.96378888,,,,,1.47008,0.228915529,1.616773681,,,,,1.088923312,0.366839806
R4,H1,F,E,0-2,SILT,0.701758354,628.3185307,70.627523,311.4163676,6.86925,2.685042328,18.96378888,0.010409624,0.197405912,8.361661289,87.04174994,120.464,0.228915529,1.616773681,0.011414229,0.018454224,0.712880426,8.136980082,1.113149324,0.410248617
R4,H1,NF,E,0-2,SILT,0.701758354,628.3185307,70.627523,311.4163676,5.96242,2.685042328,18.96378888,0.009983531,0.189325577,8.361661289,83.47890573,113.897,0.228915529,1.616773681,0.010907579,0.017635086,0.712880426,7.775799246,1.112157924,0.407853971
R1,H1,F,B,5-Feb,SILT,0.922677204,942.4777961,73.30319513,637.446621,-13.8265525,2.3697091,17.37072486,,,,,2.79588,0.211853858,1.552956468,,,,,1.090518491,0.367323664
R1,H1,NF,B,5-Feb,SILT,0.922677204,942.4777961,73.30319513,637.446621,-13.8265525,2.3697091,17.37072486,,,,,0,0.211853858,1.552956468,,,,,1.090518491,0.366303286
R1,H1,F,E,5-Feb,SILT,0.922677204,942.4777961,73.30319513,637.446621,-9.33694,2.3697091,17.37072486,0.002110984,0.036669323,15.10563059,31.88774531,21.1876,0.211853858,1.552956468,0.001784581,0.002771377,1.350455259,2.409996707,1.095428756,0.374035344
R1,H1,NF,E,5-Feb,SILT,0.922677204,942.4777961,73.30319513,637.446621,-10.056,2.3697091,17.37072486,0.001772887,0.030796334,15.10563059,26.78057801,38.5782,0.211853858,1.552956468,0.003742295,0.005811622,1.350455259,5.053802425,1.094642357,0.380380855
R2,H1,F,B,5-Feb,SILT,0.922677204,942.4777961,73.30319513,637.446621,-13.8265525,2.3697091,17.37072486,,,,,2.22829,0.211853858,1.552956468,,,,,1.090518491,0.367116519
R2,H1,NF,B,5-Feb,SILT,0.922677204,942.4777961,73.30319513,637.446621,-13.8265525,2.3697091,17.37072486,,,,,0,0.211853858,1.552956468,,,,,1.090518491,0.366303286
R2,H1,F,E,5-Feb,SILT,0.922677204,942.4777961,73.30319513,637.446621,-9.52985,2.3697091,17.37072486,0.002020279,0.035093713,15.10563059,30.51759032,25.0705,0.211853858,1.552956468,0.002216298,0.003441814,1.350455259,2.993010943,1.095217781,0.375452213
R2,H1,NF,E,5-Feb,SILT,0.922677204,942.4777961,73.30319513,637.446621,-9.71509,2.3697091,17.37072486,0.001933181,0.033580748,15.10563059,29.20191198,33.488,0.211853858,1.552956468,0.003248518,0.005044807,1.350455259,4.386978542,1.095015194,0.378523618
R3,H1,F,B,5-Feb,SILT,0.922677204,942.4777961,73.30319513,637.446621,-13.8265525,2.3697091,17.37072486,,,,,2.62768,0.211853858,1.552956468,,,,,1.090518491,0.367262279
R3,H1,NF,B,5-Feb,SILT,0.922677204,942.4777961,73.30319513,637.446621,-13.8265525,2.3697091,17.37072486,,,,,1.7025,0.211853858,1.552956468,,,,,1.090518491,0.366924629
R3,H1,F,E,5-Feb,SILT,0.922677204,942.4777961,73.30319513,637.446621,-11.034,2.3697091,17.37072486,0.001313038,0.022808429,15.10563059,19.83427364,23.7111,0.211853858,1.552956468,0.002045728,0.003176926,1.350455259,2.762664041,1.093572748,0.374956173
R3,H1,NF,E,5-Feb,SILT,0.922677204,942.4777961,73.30319513,637.446621,-9.895,2.3697091,17.37072486,0.001848588,0.032111317,15.10563059,27.92409028,29.744,0.211853858,1.552956468,0.002720627,0.004225016,1.350455259,3.674085604,1.094818435,0.377157518
R4,H1,F,B,5-Feb,SILT,0.922677204,942.4777961,73.30319513,637.446621,-13.8265525,2.3697091,17.37072486,,,,,2.79414,0.211853858,1.552956468,,,,,1.090518491,0.367323029
R4,H1,NF,B,5-Feb,SILT,0.922677204,942.4777961,73.30319513,637.446621,-13.8265525,2.3697091,17.37072486,,,,,2.1937,0.211853858,1.552956468,,,,,1.090518491,0.367103896
R4,H1,F,E,5-Feb,SILT,0.922677204,942.4777961,73.30319513,637.446621,-6.022,2.3697091,17.37072486,0.003669645,0.063744401,15.10563059,55.43230788,40.446,0.211853858,1.552956468,0.003653426,0.005673611,1.350455259,4.933787774,1.099053975,0.381062332
R4,H1,NF,E,5-Feb,SILT,0.922677204,942.4777961,73.30319513,637.446621,-9.15739,2.3697091,17.37072486,0.002195407,0.038135814,15.10563059,33.16301008,26.3861,0.211853858,1.552956468,0.002347294,0.003645245,1.350455259,3.169915473,1.095625119,0.375932266
R1,H2,F,B,0-2,BULK,0.701758354,628.3185307,100,440.9277778,-16.198745,5.236604949,52.36604949,,,,,0.493809,0.399891362,3.998913624,,,,,1.08792384,0.366483507
R1,H2,NF,B,0-2,BULK,0.701758354,628.3185307,100,440.9277778,-16.198745,5.236604949,52.36604949,,,,,-0.177812,0.399891362,3.998913624,,,,,1.08792384,0.366238391
R1,H2,F,E,0-2,BULK,0.701758354,628.3185307,100,440.9277778,52.7951,5.236604949,52.36604949,0.032404275,1.696883856,23.08964583,748.2032279,325.79,0.399891362,3.998913624,0.031557012,0.126193767,1.763232098,55.64233724,1.163332212,0.48506237
R1,H2,NF,E,0-2,BULK,0.701758354,628.3185307,100,440.9277778,46.6749,5.236604949,52.36604949,0.029529806,1.54635929,23.08964583,681.8327655,269.659,0.399891362,3.998913624,0.026175188,0.104672315,1.763232098,46.15293116,1.156647649,0.464621325
R2,H2,F,B,0-2,BULK,0.701758354,628.3185307,100,440.9277778,-16.198745,5.236604949,52.36604949,,,,,-0.0993048,0.399891362,3.998913624,,,,,1.08792384,0.366267044
R2,H2,NF,B,0-2,BULK,0.701758354,628.3185307,100,440.9277778,-16.198745,5.236604949,52.36604949,,,,,0.0601351,0.399891362,3.998913624,,,,,1.08792384,0.366325233
R2,H2,F,E,0-2,BULK,0.701758354,628.3185307,100,440.9277778,56.6198,5.236604949,52.36604949,0.034200618,1.790951257,23.08964583,789.680158,326.119,0.399891362,3.998913624,0.031644646,0.126544206,1.763232098,55.79685556,1.16750914,0.485182156
R2,H2,NF,E,0-2,BULK,0.701758354,628.3185307,100,440.9277778,20.1489,5.236604949,52.36604949,0.017071364,0.893959918,23.08964583,394.17176,154.297,0.399891362,3.998913624,0.014961903,0.059831356,1.763232098,26.38130679,1.127665151,0.422583942
R3,H2,F,B,0-2,BULK,0.701758354,628.3185307,100,440.9277778,-16.198745,5.236604949,52.36604949,,,,,-0.168229,0.399891362,3.998913624,,,,,1.08792384,0.366241889
R3,H2,NF,B,0-2,BULK,0.701758354,628.3185307,100,440.9277778,-16.198745,5.236604949,52.36604949,,,,,-0.0899034,0.399891362,3.998913624,,,,,1.08792384,0.366270475
R3,H2,F,E,0-2,BULK,0.701758354,628.3185307,100,440.9277778,44.1862,5.236604949,52.36604949,0.028360941,1.485150427,23.08964583,654.8440773,175.199,0.399891362,3.998913624,0.017011298,0.068026711,1.763232098,29.99486657,1.1539292,0.430203168
R3,H2,NF,E,0-2,BULK,0.701758354,628.3185307,100,440.9277778,26.957,5.236604949,52.36604949,0.020268918,1.061403187,23.08964583,468.0021488,271.558,0.399891362,3.998913624,0.026351095,0.105375753,1.763232098,46.46309674,1.135105351,0.465313015
R4,H2,F,B,0-2,BULK,0.701758354,628.3185307,100,440.9277778,-16.198745,5.236604949,52.36604949,,,,,-0.160949,0.399891362,3.998913624,,,,,1.08792384,0.366244546
R4,H2,NF,B,0-2,BULK,0.701758354,628.3185307,100,440.9277778,-16.198745,5.236604949,52.36604949,,,,,0.453389,0.399891362,3.998913624,,,,,1.08792384,0.366468755
R4,H2,F,E,0-2,BULK,0.701758354,628.3185307,100,440.9277778,20.3244,5.236604949,52.36604949,0.017153791,0.89827629,23.08964583,396.0749685,341.367,0.399891362,3.998913624,0.033129552,0.132482218,1.763232098,58.41509017,1.127856959,0.490733508
R4,H2,NF,E,0-2,BULK,0.701758354,628.3185307,100,440.9277778,27.02,5.236604949,52.36604949,0.020298508,1.062952654,23.08964583,468.6853518,264.629,0.399891362,3.998913624,0.025627599,0.102482555,1.763232098,45.18740522,1.135174195,0.462789156
R1,H2,F,B,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,-14.90885,4.421766524,44.21766524,,,,,0.59617,0.271878031,2.718780315,,,,,1.089334715,0.366520865
R1,H2,NF,B,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,-14.90885,4.421766524,44.21766524,,,,,0.354925,0.271878031,2.718780315,,,,,1.089334715,0.36643282
R1,H2,F,E,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,-8.37988,4.421766524,44.21766524,0.003068314,0.135673686,38.45180452,117.9822141,69.4378,0.271878031,2.718780315,0.006678399,0.0181571,2.364258914,15.78946429,1.096475424,0.391638966
R1,H2,NF,E,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,10.7793,4.421766524,44.21766524,0.012072243,0.533806403,38.45180452,464.199531,95.4929,0.271878031,2.718780315,0.009229219,0.025092219,2.364258914,21.82026347,1.117423796,0.401142332
R2,H2,F,B,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,-14.90885,4.421766524,44.21766524,,,,,0.682047,0.271878031,2.718780315,,,,,1.089334715,0.366552206
R2,H2,NF,B,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,-14.90885,4.421766524,44.21766524,,,,,0.0745132,0.271878031,2.718780315,,,,,1.089334715,0.36633048
R2,H2,F,E,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,-7.04083,4.421766524,44.21766524,0.003697606,0.163499491,38.45180452,142.1796118,104.795,0.271878031,2.718780315,0.010100191,0.027460201,2.364258914,23.87946725,1.097939811,0.404534751
R2,H2,NF,E,5-Feb,BULK,0.922677204,942.4777961,100,869.6027778,1.75153,4.421766524,44.21766524,0.007829608,0.346207007,38.45180452,301.0625749,41.0422,0.271878031,2.718780315,0.003974117,0.010804752,2.364258914,9.395842231,1.107554068,0.381279857
